time,piece_seq,frame,piece_id,row,col,rotation,leftmost_col,col_h_0,col_h_1,col_h_2,col_h_3,col_h_4,col_h_5,col_h_6,col_h_7,col_h_8,col_h_9,locked,lines_cleared
1761423300.2498088,0,0,6,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1761423300.45525,0,1,6,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1761423300.657769,0,2,6,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1761423300.6577978,0,3,6,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1761423300.814965,0,4,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1761423300.815022,0,5,6,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1761423301.019841,0,6,6,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1761423301.0669389,0,7,6,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1761423301.067054,1,0,7,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1761423301.067112,1,1,7,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1761423301.271251,1,2,7,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1761423301.381529,1,3,7,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1761423301.3815749,1,4,7,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1761423301.568964,1,5,7,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1761423301.5690188,1,6,7,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1761423301.720351,1,7,7,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1761423301.720406,1,8,7,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1761423301.8892741,1,9,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1761423301.889367,1,10,7,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1761423302.047298,1,11,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423302.047393,1,12,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423302.198996,1,13,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423302.199043,1,14,7,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423302.1990762,1,15,7,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423302.1991081,1,16,7,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423302.199141,1,17,7,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423302.1991732,1,18,7,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423302.1992042,1,19,7,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423302.199235,1,20,7,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423302.199266,1,21,7,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423302.199297,1,22,7,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423302.199328,1,23,7,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1761423302.199486,1,24,7,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1761423302.1995342,2,0,4,0,4,0,4,2,3,0,0,0,0,0,0,0,0,0,0
1761423302.316661,2,1,4,0,3,0,3,2,3,0,0,0,0,0,0,0,0,0,0
1761423302.316719,2,2,4,1,3,0,3,2,3,0,0,0,0,0,0,0,0,0,0
1761423302.522573,2,3,4,2,3,0,3,2,3,0,0,0,0,0,0,0,0,0,0
1761423302.6384552,2,4,4,2,3,0,3,2,3,0,0,0,0,0,0,0,0,0,0
1761423302.6385422,3,0,6,0,4,0,3,2,3,0,0,0,0,0,0,0,0,0,0
1761423302.638577,3,1,6,1,4,0,3,2,3,0,0,0,0,0,0,0,0,0,0
1761423302.844401,3,2,6,2,4,0,3,2,3,0,0,0,0,0,0,0,0,0,0
1761423302.926661,3,3,6,3,4,0,3,2,3,0,0,0,0,0,0,0,0,0,0
1761423302.926753,3,4,6,4,4,0,3,2,3,0,0,0,0,0,0,0,0,0,0
1761423303.128713,3,5,6,5,4,0,3,2,3,0,0,0,0,0,0,0,0,0,0
1761423303.1298711,3,6,6,5,4,1,4,2,3,0,0,0,0,0,0,0,0,0,0
1761423303.129941,3,7,6,6,4,1,4,2,3,0,0,0,0,0,0,0,0,0,0
1761423303.33581,3,8,6,7,4,1,4,2,3,0,0,0,0,0,0,0,0,0,0
1761423303.357748,3,9,6,7,4,2,3,2,3,0,0,0,0,0,0,0,0,0,0
1761423303.3578,3,10,6,8,4,2,3,2,3,0,0,0,0,0,0,0,0,0,0
1761423303.560735,3,11,6,9,4,2,3,2,3,0,0,0,0,0,0,0,0,0,0
1761423303.694432,3,12,6,10,4,2,3,2,3,0,0,0,0,0,0,0,0,0,0
1761423303.694597,3,13,6,11,4,2,3,2,3,0,0,0,0,0,0,0,0,0,0
1761423303.900536,3,14,6,12,4,2,3,2,3,0,0,0,0,0,0,0,0,0,0
1761423304.064102,3,15,6,12,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0
1761423304.064189,3,16,6,13,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0
1761423304.270229,3,17,6,14,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0
1761423304.4724422,3,18,6,15,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0
1761423304.67876,3,19,6,16,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0
1761423304.8850381,3,20,6,17,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0
1761423305.0913439,3,21,6,18,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0
1761423305.152787,3,22,6,19,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0
1761423305.2872808,3,23,6,19,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0
1761423305.2874439,3,24,6,19,2,2,1,2,3,0,0,0,0,0,0,0,0,1,0
1761423305.287505,4,0,5,0,4,0,3,2,3,2,1,0,0,0,0,0,0,0,0
1761423305.4385312,4,1,5,0,3,0,2,2,3,2,1,0,0,0,0,0,0,0,0
1761423305.4387069,4,2,5,1,3,0,2,2,3,2,1,0,0,0,0,0,0,0,0
1761423305.644224,4,3,5,2,3,0,2,2,3,2,1,0,0,0,0,0,0,0,0
1761423305.849385,4,4,5,3,3,0,2,2,3,2,1,0,0,0,0,0,0,0,0
1761423306.018019,4,5,5,3,3,1,3,2,3,2,1,0,0,0,0,0,0,0,0
1761423306.018075,4,6,5,4,3,1,3,2,3,2,1,0,0,0,0,0,0,0,0
1761423306.223888,4,7,5,5,3,1,3,2,3,2,1,0,0,0,0,0,0,0,0
1761423306.430182,4,8,5,6,3,1,3,2,3,2,1,0,0,0,0,0,0,0,0
1761423306.55364,4,9,5,7,3,1,3,2,3,2,1,0,0,0,0,0,0,0,0
1761423306.5536928,4,10,5,8,3,1,3,2,3,2,1,0,0,0,0,0,0,0,0
1761423306.553727,4,11,5,9,3,1,3,2,3,2,1,0,0,0,0,0,0,0,0
1761423306.553758,4,12,5,10,3,1,3,2,3,2,1,0,0,0,0,0,0,0,0
1761423306.5537899,4,13,5,11,3,1,3,2,3,2,1,0,0,0,0,0,0,0,0
1761423306.553833,4,14,5,12,3,1,3,2,3,2,1,0,0,0,0,0,0,0,0
1761423306.553864,4,15,5,13,3,1,3,2,3,2,1,0,0,0,0,0,0,0,0
1761423306.553896,4,16,5,14,3,1,3,2,3,2,1,0,0,0,0,0,0,0,0
1761423306.553927,4,17,5,15,3,1,3,2,3,2,1,0,0,0,0,0,0,0,0
1761423306.553958,4,18,5,16,3,1,3,2,3,2,1,0,0,0,0,0,0,0,0
1761423306.553988,4,19,5,17,3,1,3,2,3,2,1,0,0,0,0,0,0,0,0
1761423306.554019,4,20,5,18,3,1,3,2,3,2,1,0,0,0,0,0,0,0,0
1761423306.554195,4,21,5,18,3,1,3,2,3,2,1,0,0,0,0,0,0,1,0
1761423306.55425,5,0,3,0,4,0,3,2,3,2,3,2,0,0,0,0,0,0,0
1761423306.758531,5,1,3,1,4,0,3,2,3,2,3,2,0,0,0,0,0,0,0
1761423306.863549,5,2,3,1,5,0,4,2,3,2,3,2,0,0,0,0,0,0,0
1761423306.863611,5,3,3,2,5,0,4,2,3,2,3,2,0,0,0,0,0,0,0
1761423307.0653179,5,4,3,3,5,0,4,2,3,2,3,2,0,0,0,0,0,0,0
1761423307.268928,5,5,3,4,5,0,4,2,3,2,3,2,0,0,0,0,0,0,0
1761423307.3129191,5,6,3,4,5,0,4,2,3,2,3,2,0,0,0,0,0,0,0
1761423307.3129869,6,0,4,0,4,0,4,2,3,2,3,2,0,0,0,0,0,0,0
1761423307.31303,6,1,4,1,4,0,4,2,3,2,3,2,0,0,0,0,0,0,0
1761423307.5149062,6,2,4,2,4,0,4,2,3,2,3,2,0,0,0,0,0,0,0
1761423307.70959,6,3,4,2,5,0,5,2,3,2,3,2,0,0,0,0,0,0,0
1761423307.709671,6,4,4,3,5,0,5,2,3,2,3,2,0,0,0,0,0,0,0
1761423307.7718232,6,5,4,3,6,0,6,2,3,2,3,2,0,0,0,0,0,0,0
1761423307.771863,6,6,4,4,6,0,6,2,3,2,3,2,0,0,0,0,0,0,0
1761423307.977748,6,7,4,5,6,0,6,2,3,2,3,2,0,0,0,0,0,0,0
1761423308.182571,6,8,4,6,6,0,6,2,3,2,3,2,0,0,0,0,0,0,0
1761423308.384394,6,9,4,7,6,0,6,2,3,2,3,2,0,0,0,0,0,0,0
1761423308.5059588,6,10,4,7,5,0,5,2,3,2,3,2,0,0,0,0,0,0,0
1761423308.50603,6,11,4,8,5,0,5,2,3,2,3,2,0,0,0,0,0,0,0
1761423308.709984,6,12,4,9,5,0,5,2,3,2,3,2,0,0,0,0,0,0,0
1761423308.785702,6,13,4,10,5,0,5,2,3,2,3,2,0,0,0,0,0,0,0
1761423308.785772,6,14,4,11,5,0,5,2,3,2,3,2,0,0,0,0,0,0,0
1761423308.785804,6,15,4,12,5,0,5,2,3,2,3,2,0,0,0,0,0,0,0
1761423308.7858381,6,16,4,13,5,0,5,2,3,2,3,2,0,0,0,0,0,0,0
1761423308.7859619,6,17,4,14,5,0,5,2,3,2,3,2,0,0,0,0,0,0,0
1761423308.785994,6,18,4,15,5,0,5,2,3,2,3,2,0,0,0,0,0,0,0
1761423308.786037,6,19,4,16,5,0,5,2,3,2,3,2,0,0,0,0,0,0,0
1761423308.786068,6,20,4,17,5,0,5,2,3,2,3,2,0,0,0,0,0,0,0
1761423308.7861,6,21,4,18,5,0,5,2,3,2,3,2,0,0,0,0,0,0,0
1761423308.7862358,6,22,4,18,5,0,5,2,3,2,3,2,0,0,0,0,0,1,0
1761423308.786298,7,0,1,0,4,0,3,2,3,2,3,2,2,2,0,0,0,0,0
1761423308.989132,7,1,1,1,4,0,3,2,3,2,3,2,2,2,0,0,0,0,0
1761423308.999151,7,2,1,1,5,0,4,2,3,2,3,2,2,2,0,0,0,0,0
1761423308.999191,7,3,1,2,5,0,4,2,3,2,3,2,2,2,0,0,0,0,0
1761423309.1922219,7,4,1,2,6,0,5,2,3,2,3,2,2,2,0,0,0,0,0
1761423309.192301,7,5,1,3,6,0,5,2,3,2,3,2,2,2,0,0,0,0,0
1761423309.379998,7,6,1,3,7,0,6,2,3,2,3,2,2,2,0,0,0,0,0
1761423309.3800309,7,7,1,4,7,0,6,2,3,2,3,2,2,2,0,0,0,0,0
1761423309.562248,7,8,1,4,7,0,6,2,3,2,3,2,2,2,0,0,0,0,0
1761423309.562376,8,0,3,0,4,0,3,2,3,2,3,2,2,2,0,0,0,0,0
1761423309.5624452,8,1,3,1,4,0,3,2,3,2,3,2,2,2,0,0,0,0,0
1761423309.6401138,8,2,3,1,5,0,4,2,3,2,3,2,2,2,0,0,0,0,0
1761423309.64015,8,3,3,2,5,0,4,2,3,2,3,2,2,2,0,0,0,0,0
1761423309.803222,8,4,3,2,6,0,5,2,3,2,3,2,2,2,0,0,0,0,0
1761423309.803306,8,5,3,3,6,0,5,2,3,2,3,2,2,2,0,0,0,0,0
1761423310.009176,8,6,3,4,6,0,5,2,3,2,3,2,2,2,0,0,0,0,0
1761423310.06769,8,7,3,4,6,1,6,2,3,2,3,2,2,2,0,0,0,0,0
1761423310.067758,8,8,3,5,6,1,6,2,3,2,3,2,2,2,0,0,0,0,0
1761423310.270954,8,9,3,5,7,1,7,2,3,2,3,2,2,2,0,0,0,0,0
1761423310.271009,8,10,3,6,7,1,7,2,3,2,3,2,2,2,0,0,0,0,0
1761423310.372769,8,11,3,6,7,2,6,2,3,2,3,2,2,2,0,0,0,0,0
1761423310.372854,8,12,3,7,7,2,6,2,3,2,3,2,2,2,0,0,0,0,0
1761423310.576551,8,13,3,8,7,2,6,2,3,2,3,2,2,2,0,0,0,0,0
1761423310.677419,8,14,3,8,7,3,6,2,3,2,3,2,2,2,0,0,0,0,0
1761423310.6774569,8,15,3,9,7,3,6,2,3,2,3,2,2,2,0,0,0,0,0
1761423310.883072,8,16,3,10,7,3,6,2,3,2,3,2,2,2,0,0,0,0,0
1761423310.884592,8,17,3,10,8,3,7,2,3,2,3,2,2,2,0,0,0,0,0
1761423310.884635,8,18,3,11,8,3,7,2,3,2,3,2,2,2,0,0,0,0,0
1761423311.088015,8,19,3,12,8,3,7,2,3,2,3,2,2,2,0,0,0,0,0
1761423311.2942789,8,20,3,13,8,3,7,2,3,2,3,2,2,2,0,0,0,0,0
1761423311.500499,8,21,3,14,8,3,7,2,3,2,3,2,2,2,0,0,0,0,0
1761423311.528927,8,22,3,15,8,3,7,2,3,2,3,2,2,2,0,0,0,0,0
1761423311.5289679,8,23,3,16,8,3,7,2,3,2,3,2,2,2,0,0,0,0,0
1761423311.529,8,24,3,17,8,3,7,2,3,2,3,2,2,2,0,0,0,0,0
1761423311.5290399,8,25,3,18,8,3,7,2,3,2,3,2,2,2,0,0,0,0,0
1761423311.5291462,8,26,3,18,8,3,7,2,3,2,3,2,2,2,0,0,0,1,0
1761423311.529189,9,0,2,0,4,0,3,2,3,2,3,2,2,2,1,3,0,0,0
1761423311.734881,9,1,2,1,4,0,3,2,3,2,3,2,2,2,1,3,0,0,0
1761423311.7602901,9,2,2,1,5,0,4,2,3,2,3,2,2,2,1,3,0,0,0
1761423311.760353,9,3,2,2,5,0,4,2,3,2,3,2,2,2,1,3,0,0,0
1761423311.966476,9,4,2,3,5,0,4,2,3,2,3,2,2,2,1,3,0,0,0
1761423312.1133,9,5,2,3,6,0,5,2,3,2,3,2,2,2,1,3,0,0,0
1761423312.113392,9,6,2,4,6,0,5,2,3,2,3,2,2,2,1,3,0,0,0
1761423312.2120068,9,7,2,4,6,1,6,2,3,2,3,2,2,2,1,3,0,0,0
1761423312.212043,9,8,2,5,6,1,6,2,3,2,3,2,2,2,1,3,0,0,0
1761423312.416246,9,9,2,6,6,1,6,2,3,2,3,2,2,2,1,3,0,0,0
1761423312.622567,9,10,2,7,6,1,6,2,3,2,3,2,2,2,1,3,0,0,0
1761423312.656644,9,11,2,7,6,2,5,2,3,2,3,2,2,2,1,3,0,0,0
1761423312.656693,9,12,2,8,6,2,5,2,3,2,3,2,2,2,1,3,0,0,0
1761423312.862488,9,13,2,9,6,2,5,2,3,2,3,2,2,2,1,3,0,0,0
1761423312.9669492,9,14,2,9,6,3,5,2,3,2,3,2,2,2,1,3,0,0,0
1761423312.967019,9,15,2,10,6,3,5,2,3,2,3,2,2,2,1,3,0,0,0
1761423313.1712818,9,16,2,11,6,3,5,2,3,2,3,2,2,2,1,3,0,0,0
