piece_seq,frame,piece_id,row,col,rotation,leftmost_col,col_h_0,col_h_1,col_h_2,col_h_3,col_h_4,col_h_5,col_h_6,col_h_7,col_h_8,col_h_9,locked,lines_cleared
0,0,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,3,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,4,1,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,5,1,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,6,1,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,7,1,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,8,1,6,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,9,1,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,10,1,6,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,11,1,7,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,12,1,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,13,1,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,14,1,8,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,15,1,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,16,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,17,1,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,18,1,8,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,19,1,9,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,20,1,10,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,21,1,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,22,1,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23,1,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,24,1,10,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,25,1,11,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,26,1,12,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,27,1,11,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28,1,12,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29,1,13,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,1,12,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31,1,13,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,1,14,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33,1,13,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,34,1,14,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,35,1,15,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,36,1,14,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,37,1,15,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,38,1,16,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,39,1,15,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,40,1,16,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,41,1,17,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,42,1,16,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,43,1,17,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,44,1,17,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0
1,0,4,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0
1,1,4,1,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0
1,2,4,2,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0
1,3,4,3,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0
1,4,4,2,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0
1,5,4,3,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0
1,6,4,4,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0
1,7,4,3,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0
1,8,4,4,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0
1,9,4,5,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0
1,10,4,4,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0
1,11,4,5,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0
